"63";"GK0059";"hapber";"1";"0000-00-00";"1";"1";"31600";"200";"40";"0";"0";"NULL";"3";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"64";"GK0060";"ingo";"7";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"65";"GK0062";"real 001";"1";"0000-00-00";"1";"1";"33250";"210";"42";"0";"0";"NULL";"3";"54";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"66";"GK0063";"ucyu haruna";"1";"0000-00-00";"1";"1";"23750";"150";"30";"0";"0";"NULL";"3";"47";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"67";"GK0064";"natume";"7";"0000-00-00";"1";"1";"44460";"130";"26";"0";"0";"NULL";"3";"23";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"68";"GK0065";"queen 035";"7";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"69";"GK0067";"tujii";"7";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"70";"GK0066";"Bazooka seppun";"1";"0000-00-00";"1";"1";"38000";"240";"48";"0";"0";"NULL";"3";"59";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"71";"GK0068";"2";"2";"0000-00-00";"1";"1";"20520";"60";"12";"0";"0";"NULL";"3";"14";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"72";"GK0069";"sept suzukawa";"3";"0000-00-00";"1";"1";"44460";"130";"26";"0";"0";"NULL";"3";"43";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"73";"GK0070";"2";"2";"0000-00-00";"1";"1";"20520";"60";"12";"0";"0";"NULL";"3";"17";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"74";"GK0071";"baba";"1";"0000-00-00";"2";"1";"12000";"160";"12";"0";"0";"NULL";"3";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"75";"GK0072";"ryu";"3";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"74";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"76";"GK0073";"enko3";"4";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"77";"GK0074";"kankin3";"4";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
