"1";"5";"GK0084";"normal";"005Sokea";"2015-06-04 15:30:00";"0000-00-00 00:00:00";"2015-06-05 10:30:00";"120";"41040";"0";"4";"02-11-55-00";"02-30-00-00";"completed";NULL;"18";"6156";"1539"
"2";"5";"GK0057";"normal";"006Smey";"2015-04-25 08:00:00";NULL;"2015-04-25 14:30:00";NULL;"41040";"0";"6.5";NULL;NULL;NULL;NULL;"20";"6840";"1052"
"3";"5";"GK0058";"normal";"005Sokea";"2015-04-27 12:00:00";NULL;"2015-04-28 09:30:00";NULL;"44460";"1";"6.75";NULL;NULL;NULL;NULL;"20";"5500";"815"
"4";"5";"GK0059";"normal";"009Tida";"2015-04-28 16:45:00";NULL;"2015-04-29 17:00:00";NULL;"31600";"1";"9.5";NULL;NULL;NULL;NULL;"30";"5200";"547"
"5";"5";"GK0060";"normal";"005Sokea";"2015-04-29 11:00:00";NULL;"2015-04-29 16:45:00";NULL;"41040";"0";"5.75";NULL;NULL;NULL;NULL;"10";"6840";"1190"
"6";"5";"GK0062";"normal";"002Nang";"2015-04-30 10:00:00";NULL;"2015-04-30 15:15:00";NULL;"33250";"0";"5.25";NULL;NULL;NULL;NULL;"25";"4156";"792"
"7";"5";"GK0063";"normal";"009Tida";"2015-05-04 08:00:00";NULL;"2015-05-04 10:35:00";NULL;"23750";"1.25";"4";NULL;NULL;NULL;NULL;"20";"2960";"740"
"8";"5";"GK0068";"normal";"002Nang";"2015-05-09 08:00:00";NULL;"2015-05-09 10:30:00";NULL;"20520";"0";"2.5";NULL;NULL;NULL;NULL;"8";"2930";"1172"
"9";"5";"GK0069";"normal";"006Smey";"2015-05-11 13:00:00";NULL;"2015-05-11 17:00:00";NULL;"44460";"0";"4.25";NULL;NULL;NULL;NULL;"18";"6350";"1494"
"10";"5";"GK0070";"normal";"004Liseak";"2015-05-18 08:30:00";NULL;"2015-05-18 11:10:00";NULL;"20520";"0";"2.75";NULL;NULL;NULL;NULL;"10";"3420";"1244"
"11";"5";"GK0071";"cs";"006Smey";"2015-05-18 13:00:00";NULL;"2015-05-18 16:47:00";NULL;"12000";"0";"4";NULL;NULL;NULL;NULL;"23";"1714";"429"
"12";"5";"GK0072";"normal";"002Nang";"2015-05-19 08:00:00";NULL;"2015-05-20 14:30:00";NULL;"41040";"0";"14.5";NULL;NULL;NULL;NULL;"17";"5863";"404"
"13";"5";"GK0075";"normal";"0010Seyma";"2015-05-22 08:00:00";NULL;"2015-05-22 12:25:00";NULL;"41040";"0";"4.5";NULL;NULL;NULL;NULL;"15";"5130";"1140"
