"1";"6";"GK0084";"normal";"004Liseak";"2015-06-04 16:00:00";"0000-00-00 00:00:00";"2016-06-05 09:15:00";"120";"41040";"0";"2.25";"02-30-00-00";"02-45-10-07";"completed";NULL;"15";"5130";"2280"
"2";"6";"GK0057";"normal";"008Chhunlay";"2015-04-25 08:00:00";NULL;"2015-04-25 13:30:00";NULL;"41040";"0";"5.5";NULL;NULL;NULL;NULL;"20";"6840";"1244"
"3";"6";"GK0058";"normal";"0010Seyma";"2015-04-27 12:00:00";NULL;"2015-04-28 10:45:00";NULL;"44460";"1";"7.75";NULL;NULL;NULL;NULL;"10";"5500";"710"
"4";"6";"GK0059";"normal";"0010Seyma";"2015-04-28 11:00:00";NULL;"2015-04-29 17:00:00";NULL;"31600";"0.5";"14.5";NULL;NULL;NULL;NULL;"30";"5200";"359"
"5";"6";"GK0060";"normal";"008Chhunlay";"2015-04-29 09:00:00";NULL;"2015-04-29 15:30:00";NULL;"41040";"0";"6.75";NULL;NULL;NULL;NULL;"10";"6840";"1013"
"6";"6";"GK0062";"normal";"005Sokea";"2015-04-30 10:00:00";NULL;"2015-04-30 15:15:00";NULL;"33250";"0";"5.25";NULL;NULL;NULL;NULL;"25";"4156";"792"
"7";"6";"GK0063";"normal";"007Sovan";"2015-05-04 08:00:00";NULL;"2015-05-04 15:45:00";NULL;"23750";"0.75";"8.5";NULL;NULL;NULL;NULL;"20";"2960";"348"
"8";"6";"GK0068";"normal";"008Chhunlay";"2015-05-09 08:00:00";NULL;"2015-05-09 11:15:00";NULL;"20520";"0";"3.25";NULL;NULL;NULL;NULL;"8";"2930";"902"
"9";"6";"GK0069";"normal";"009Tida";"2015-05-11 12:30:00";NULL;"2015-05-12 11:00:00";NULL;"44460";"0";"6.5";NULL;NULL;NULL;NULL;"18";"6350";"977"
"10";"6";"GK0070";"normal";"007Sovan";"2015-05-18 08:30:00";NULL;"2015-05-18 12:17:00";NULL;"20520";"0";"4";NULL;NULL;NULL;NULL;"10";"3420";"855"
"11";"6";"GK0071";"cs";"0010Seyma";"2015-05-18 13:00:00";NULL;"2015-05-18 17:00:00";NULL;"12000";"0";"4.25";NULL;NULL;NULL;NULL;"23";"1714";"403"
